	seqid	source	exon_type	start	end	length	homology	strand	phase	attributes	substring
9833	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	intron	9814	10538.0	725.0	0.0	+	.	HIE_OG0031672	substring_1
9834	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	fine	10539	10597.0	58.0	100.0	+	.	HIE_OG0031672	substring_1
9835	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	intron	10598	12790.0	2193.0	0.0	+	.	HIE_OG0031672	substring_1
9836	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	fine	12791	12953.0	162.0	100.0	+	.	HIE_OG0031672	substring_2
9837	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	intron	12954	13699.0	746.0	0.0	+	.	HIE_OG0031672	substring_2
9838	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	fine	13700	13795.0	95.0	100.0	+	.	HIE_OG0031672	substring_2
9839	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	intron	13796	14825.0	1030.0	0.0	+	.	HIE_OG0031672	substring_2
9840	HIE_SL+_TRINITY_DN51462_c3_g1_i5	+	fine	14826	15214.0	388.0	98.97	+	.	HIE_OG0031672	substring_2
9841	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	5730	5855.0	125.0	100.0	+	.	HIE_OG0030466	substring_1
9842	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	5856	7096.0	1241.0	0.0	+	.	HIE_OG0030466	substring_1
9843	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	7097	7160.0	63.0	95.31	+	.	HIE_OG0030466	substring_1
9844	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	7161	7615.0	455.0	0.0	+	.	HIE_OG0030466	substring_1
9845	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	7616	7694.0	78.0	98.73	+	.	HIE_OG0030466	substring_1
9846	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	7695	7830.0	136.0	0.0	+	.	HIE_OG0030466	substring_1
9847	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	7831	7931.0	100.0	100.0	+	.	HIE_OG0030466	substring_1
9848	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	7932	9228.0	1297.0	0.0	+	.	HIE_OG0030466	substring_1
9849	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	9229	9292.0	63.0	100.0	+	.	HIE_OG0030466	substring_1
9850	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	9293	10620.0	1328.0	0.0	+	.	HIE_OG0030466	substring_1
9851	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	10621	10709.0	88.0	100.0	+	.	HIE_OG0030466	substring_1
9852	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	10710	11157.0	448.0	0.0	+	.	HIE_OG0030466	substring_1
9853	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	11158	11247.0	89.0	100.0	+	.	HIE_OG0030466	substring_1
9854	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	11248	11629.0	382.0	0.0	+	.	HIE_OG0030466	substring_1
9855	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	11630	11732.0	102.0	99.03	+	.	HIE_OG0030466	substring_1
9856	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	11733	12081.0	349.0	0.0	+	.	HIE_OG0030466	substring_1
9857	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	12082	12145.0	63.0	100.0	+	.	HIE_OG0030466	substring_1
9858	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	12146	12605.0	460.0	0.0	+	.	HIE_OG0030466	substring_1
9859	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	12606	12740.0	134.0	98.52	+	.	HIE_OG0030466	substring_1
9860	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	12741	14194.0	1454.0	0.0	+	.	HIE_OG0030466	substring_1
9861	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	14195	14299.0	104.0	99.05	+	.	HIE_OG0030466	substring_1
9862	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	14300	14637.0	338.0	0.0	+	.	HIE_OG0030466	substring_1
9863	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	14638	14762.0	124.0	100.0	+	.	HIE_OG0030466	substring_1
9864	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	intron	14763	15235.0	473.0	0.0	+	.	HIE_OG0030466	substring_1
9865	HIE_SL+_TRINITY_DN51727_c6_g1_i9	+	fine	15236	15380.0	144.0	100.0	+	.	HIE_OG0030466	substring_1
9866	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	200	277.0	77.0	100.0	+	.	HIE_OG0031553	substring_1
9867	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	intron	278	1235.0	958.0	0.0	+	.	HIE_OG0031553	substring_1
9868	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	1236	1345.0	109.0	100.0	+	.	HIE_OG0031553	substring_1
9869	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	intron	1346	2834.0	1489.0	0.0	+	.	HIE_OG0031553	substring_1
9870	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	2835	2923.0	88.0	100.0	+	.	HIE_OG0031553	substring_1
9871	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	intron	2924	3255.0	332.0	0.0	+	.	HIE_OG0031553	substring_1
9872	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	3256	3305.0	49.0	100.0	+	.	HIE_OG0031553	substring_1
9873	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	intron	3306	4784.0	1479.0	0.0	+	.	HIE_OG0031553	substring_1
9874	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	4785	4848.0	63.0	100.0	+	.	HIE_OG0031553	substring_1
9875	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	intron	4849	6902.0	2054.0	0.0	+	.	HIE_OG0031553	substring_1
9876	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	6903	7011.0	108.0	100.0	+	.	HIE_OG0031553	substring_1
9877	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	intron	7012	8248.0	1237.0	0.0	+	.	HIE_OG0031553	substring_1
9878	HIE_SL+_TRINITY_DN51897_c3_g1_i5	+	fine	8249	8509.0	260.0	100.0	+	.	HIE_OG0031553	substring_1
9879	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	2573	2678.0	105.0	98.11	+	.	HIE_OG0031905	substring_1
9880	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	2679	3038.0	360.0	0.0	+	.	HIE_OG0031905	substring_1
9881	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	3039	3077.0	38.0	100.0	+	.	HIE_OG0031905	substring_1
9882	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	3078	4181.0	1104.0	0.0	+	.	HIE_OG0031905	substring_1
9883	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	4182	4244.0	62.0	100.0	+	.	HIE_OG0031905	substring_1
9884	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	4245	4574.0	330.0	0.0	+	.	HIE_OG0031905	substring_1
9885	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	4575	4630.0	55.0	100.0	+	.	HIE_OG0031905	substring_1
9886	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	4631	5111.0	481.0	0.0	+	.	HIE_OG0031905	substring_1
9887	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	5112	5180.0	68.0	100.0	+	.	HIE_OG0031905	substring_1
9888	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	5181	5952.0	772.0	0.0	+	.	HIE_OG0031905	substring_1
9889	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	5953	6010.0	57.0	98.28	+	.	HIE_OG0031905	substring_1
9890	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	6011	6731.0	721.0	0.0	+	.	HIE_OG0031905	substring_1
9891	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	6732	6776.0	44.0	97.78	+	.	HIE_OG0031905	substring_1
9892	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	6777	7265.0	489.0	0.0	+	.	HIE_OG0031905	substring_1
9893	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	7266	7372.0	106.0	99.07	+	.	HIE_OG0031905	substring_1
9894	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	7373	9127.0	1755.0	0.0	+	.	HIE_OG0031905	substring_1
9895	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	9128	9252.0	124.0	100.0	+	.	HIE_OG0031905	substring_1
9896	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	9253	9922.0	670.0	0.0	+	.	HIE_OG0031905	substring_1
9897	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	9923	9976.0	53.0	100.0	+	.	HIE_OG0031905	substring_1
9898	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	9977	12443.0	2467.0	0.0	+	.	HIE_OG0031905	substring_1
9899	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	12444	12556.0	112.0	100.0	+	.	HIE_OG0031905	substring_1
9900	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	12557	14706.0	2150.0	0.0	+	.	HIE_OG0031905	substring_1
9901	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	14707	14793.0	86.0	100.0	+	.	HIE_OG0031905	substring_1
9902	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	14794	18583.0	3790.0	0.0	+	.	HIE_OG0031905	substring_1
9903	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	18584	18639.0	55.0	100.0	+	.	HIE_OG0031905	substring_1
9904	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	18640	19105.0	466.0	0.0	+	.	HIE_OG0031905	substring_1
9905	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	19106	19168.0	62.0	100.0	+	.	HIE_OG0031905	substring_1
9906	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	19169	19559.0	391.0	0.0	+	.	HIE_OG0031905	substring_1
9907	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	19560	19663.0	103.0	100.0	+	.	HIE_OG0031905	substring_1
9908	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	intron	19664	21373.0	1710.0	0.0	+	.	HIE_OG0031905	substring_1
9909	HIE_SL+_TRINITY_DN51926_c3_g8_i1	+	fine	21374	21527.0	153.0	100.0	+	.	HIE_OG0031905	substring_1
9910	HIE_SL+_TRINITY_DN51982_c0_g6_i1	+	fine	3041	3146.0	105.0	100.0	+	.	HIE_OG0032211	substring_1
9911	HIE_SL+_TRINITY_DN51982_c0_g6_i1	+	intron	3147	3245.0	99.0	0.0	+	.	HIE_OG0032211	substring_1
9912	HIE_SL+_TRINITY_DN51982_c0_g6_i1	+	fine	3246	3340.0	94.0	96.84	+	.	HIE_OG0032211	substring_1
9913	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	3074	3174.0	100.0	95.05	+	.	HIE_OG0031384	substring_1
9914	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	3175	3560.0	386.0	0.0	+	.	HIE_OG0031384	substring_1
9915	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	3561	3597.0	36.0	100.0	+	.	HIE_OG0031384	substring_1
9916	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	3598	4692.0	1095.0	0.0	+	.	HIE_OG0031384	substring_1
9917	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	4693	4837.0	144.0	100.0	+	.	HIE_OG0031384	substring_1
9918	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	4838	5724.0	887.0	0.0	+	.	HIE_OG0031384	substring_1
9919	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	5725	5814.0	89.0	100.0	+	.	HIE_OG0031384	substring_1
9920	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	5815	6338.0	524.0	0.0	+	.	HIE_OG0031384	substring_1
9921	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	6339	6467.0	128.0	100.0	+	.	HIE_OG0031384	substring_1
9922	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	6468	6914.0	447.0	0.0	+	.	HIE_OG0031384	substring_1
9923	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	6915	6995.0	80.0	100.0	+	.	HIE_OG0031384	substring_1
9924	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	6996	8518.0	1523.0	0.0	+	.	HIE_OG0031384	substring_1
9925	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	8519	8665.0	146.0	100.0	+	.	HIE_OG0031384	substring_1
9926	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	8666	9142.0	477.0	0.0	+	.	HIE_OG0031384	substring_1
9927	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	9143	9280.0	137.0	100.0	+	.	HIE_OG0031384	substring_1
9928	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	9281	10442.0	1162.0	0.0	+	.	HIE_OG0031384	substring_1
9929	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	10443	10536.0	93.0	100.0	+	.	HIE_OG0031384	substring_1
9930	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	10537	10747.0	211.0	0.0	+	.	HIE_OG0031384	substring_1
9931	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	10748	10797.0	49.0	100.0	+	.	HIE_OG0031384	substring_1
9932	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	10798	10972.0	175.0	0.0	+	.	HIE_OG0031384	substring_1
9933	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	10973	11054.0	81.0	100.0	+	.	HIE_OG0031384	substring_1
9934	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	11055	11689.0	635.0	0.0	+	.	HIE_OG0031384	substring_1
9935	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	11690	11846.0	156.0	100.0	+	.	HIE_OG0031384	substring_1
9936	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	11847	12433.0	587.0	0.0	+	.	HIE_OG0031384	substring_1
9937	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	12434	12503.0	69.0	100.0	+	.	HIE_OG0031384	substring_1
9938	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	12504	12890.0	387.0	0.0	+	.	HIE_OG0031384	substring_1
9939	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	12891	12976.0	85.0	100.0	+	.	HIE_OG0031384	substring_1
9940	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	12977	14491.0	1515.0	0.0	+	.	HIE_OG0031384	substring_1
9941	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	14492	14542.0	50.0	100.0	+	.	HIE_OG0031384	substring_1
9942	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	14543	15500.0	958.0	0.0	+	.	HIE_OG0031384	substring_1
9943	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	15501	15632.0	131.0	100.0	+	.	HIE_OG0031384	substring_1
9944	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	15633	15916.0	284.0	0.0	+	.	HIE_OG0031384	substring_1
9945	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	15917	15963.0	46.0	100.0	+	.	HIE_OG0031384	substring_1
9946	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	15964	16987.0	1024.0	0.0	+	.	HIE_OG0031384	substring_1
9947	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	16988	17095.0	107.0	100.0	+	.	HIE_OG0031384	substring_1
9948	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	17096	17844.0	749.0	0.0	+	.	HIE_OG0031384	substring_1
9949	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	17845	17957.0	112.0	100.0	+	.	HIE_OG0031384	substring_1
9950	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	17958	18887.0	930.0	0.0	+	.	HIE_OG0031384	substring_1
9951	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	18888	18920.0	32.0	100.0	+	.	HIE_OG0031384	substring_2
9952	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	18921	20205.0	1285.0	0.0	+	.	HIE_OG0031384	substring_2
9953	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	20206	20319.0	113.0	100.0	+	.	HIE_OG0031384	substring_2
9954	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	20320	21079.0	760.0	0.0	+	.	HIE_OG0031384	substring_2
9955	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	21080	21198.0	118.0	100.0	+	.	HIE_OG0031384	substring_2
9956	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	intron	21199	22590.0	1392.0	0.0	+	.	HIE_OG0031384	substring_2
9957	HIE_SL+_TRINITY_DN52000_c0_g1_i4	+	fine	22591	22690.0	99.0	100.0	+	.	HIE_OG0031384	substring_2
9958	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	200	514.0	314.0	100.0	+	.	HIE_OG0031761	substring_1
9959	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	515	9158.0	8644.0	0.0	+	.	HIE_OG0031761	substring_1
9960	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	9159	9270.0	111.0	100.0	+	.	HIE_OG0031761	substring_1
9961	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	9271	9407.0	137.0	0.0	+	.	HIE_OG0031761	substring_1
9962	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	9408	9542.0	134.0	100.0	+	.	HIE_OG0031761	substring_1
9963	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	9543	11155.0	1613.0	0.0	+	.	HIE_OG0031761	substring_1
9964	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	11156	11216.0	60.0	100.0	+	.	HIE_OG0031761	substring_1
9965	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	11217	11663.0	447.0	0.0	+	.	HIE_OG0031761	substring_1
9966	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	11664	11739.0	75.0	100.0	+	.	HIE_OG0031761	substring_1
9967	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	11740	11827.0	88.0	0.0	+	.	HIE_OG0031761	substring_1
9968	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	11828	11919.0	91.0	100.0	+	.	HIE_OG0031761	substring_1
9969	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	11920	12874.0	955.0	0.0	+	.	HIE_OG0031761	substring_1
9970	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	12875	12924.0	49.0	100.0	+	.	HIE_OG0031761	substring_1
9971	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	12925	13079.0	155.0	0.0	+	.	HIE_OG0031761	substring_1
9972	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	13080	13215.0	135.0	100.0	+	.	HIE_OG0031761	substring_1
9973	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	13216	14130.0	915.0	0.0	+	.	HIE_OG0031761	substring_1
9974	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	14131	14236.0	105.0	100.0	+	.	HIE_OG0031761	substring_1
9975	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	14237	14475.0	239.0	0.0	+	.	HIE_OG0031761	substring_1
9976	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	14476	14644.0	168.0	98.82	+	.	HIE_OG0031761	substring_1
9977	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	14645	14842.0	198.0	0.0	+	.	HIE_OG0031761	substring_1
9978	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	14843	14930.0	87.0	98.86	+	.	HIE_OG0031761	substring_1
9979	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	14931	17537.0	2607.0	0.0	+	.	HIE_OG0031761	substring_1
9980	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	17538	17664.0	126.0	98.43	+	.	HIE_OG0031761	substring_1
9981	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	17665	18042.0	378.0	0.0	+	.	HIE_OG0031761	substring_1
9982	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	18043	18193.0	150.0	100.0	+	.	HIE_OG0031761	substring_1
9983	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	18194	18470.0	277.0	0.0	+	.	HIE_OG0031761	substring_1
9984	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	18471	18546.0	75.0	100.0	+	.	HIE_OG0031761	substring_1
9985	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	18547	19228.0	682.0	0.0	+	.	HIE_OG0031761	substring_1
9986	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	19229	19362.0	133.0	100.0	+	.	HIE_OG0031761	substring_1
9987	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	19363	20449.0	1087.0	0.0	+	.	HIE_OG0031761	substring_1
9988	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	20450	20579.0	129.0	99.23	+	.	HIE_OG0031761	substring_1
9989	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	20580	21017.0	438.0	0.0	+	.	HIE_OG0031761	substring_1
9990	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	21018	21097.0	79.0	100.0	+	.	HIE_OG0031761	substring_1
9991	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	21098	21378.0	281.0	0.0	+	.	HIE_OG0031761	substring_1
9992	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	21379	21510.0	131.0	100.0	+	.	HIE_OG0031761	substring_1
9993	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	21511	22928.0	1418.0	0.0	+	.	HIE_OG0031761	substring_1
9994	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	22929	23135.0	206.0	100.0	+	.	HIE_OG0031761	substring_1
9995	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	23136	23245.0	110.0	0.0	+	.	HIE_OG0031761	substring_1
9996	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	23246	23345.0	99.0	99.0	+	.	HIE_OG0031761	substring_1
9997	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	23346	23571.0	226.0	0.0	+	.	HIE_OG0031761	substring_1
9998	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	23572	23667.0	95.0	100.0	+	.	HIE_OG0031761	substring_1
9999	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	23668	24745.0	1078.0	0.0	+	.	HIE_OG0031761	substring_1
10000	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	24746	24859.0	113.0	100.0	+	.	HIE_OG0031761	substring_1
10001	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	24860	25107.0	248.0	0.0	+	.	HIE_OG0031761	substring_1
10002	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	25108	25215.0	107.0	100.0	+	.	HIE_OG0031761	substring_1
10003	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	25216	25540.0	325.0	0.0	+	.	HIE_OG0031761	substring_1
10004	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	25541	25655.0	114.0	100.0	+	.	HIE_OG0031761	substring_1
10005	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	25656	26461.0	806.0	0.0	+	.	HIE_OG0031761	substring_1
10006	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	26462	26493.0	31.0	100.0	+	.	HIE_OG0031761	substring_2
10007	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	intron	26494	26613.0	120.0	0.0	+	.	HIE_OG0031761	substring_2
10008	HIE_SL+_TRINITY_DN52019_c0_g1_i3	+	fine	26614	26968.0	354.0	99.72	+	.	HIE_OG0031761	substring_2
10009	HIE_SL+_TRINITY_DN52040_c0_g1_i1	+	fine	4447	4682.0	235.0	98.73	+	.	HIE_OG0032788	substring_1
10010	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	2199	2296.0	97.0	95.92	+	.	HIE_OG0030417	substring_1
10011	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	2297	2693.0	397.0	0.0	+	.	HIE_OG0030417	substring_1
10012	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	2694	2790.0	96.0	100.0	+	.	HIE_OG0030417	substring_1
10013	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	2791	3272.0	482.0	0.0	+	.	HIE_OG0030417	substring_1
10014	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	3273	3396.0	123.0	100.0	+	.	HIE_OG0030417	substring_1
10015	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	3397	3990.0	594.0	0.0	+	.	HIE_OG0030417	substring_1
10016	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	3991	4049.0	58.0	100.0	+	.	HIE_OG0030417	substring_1
10017	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	4050	4161.0	112.0	0.0	+	.	HIE_OG0030417	substring_1
10018	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	4162	4225.0	63.0	100.0	+	.	HIE_OG0030417	substring_1
10019	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	4226	5116.0	891.0	0.0	+	.	HIE_OG0030417	substring_1
10020	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	5117	5209.0	92.0	100.0	+	.	HIE_OG0030417	substring_1
10021	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	5210	5517.0	308.0	0.0	+	.	HIE_OG0030417	substring_1
10022	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	5518	5569.0	51.0	100.0	+	.	HIE_OG0030417	substring_1
10023	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	intron	5570	7079.0	1510.0	0.0	+	.	HIE_OG0030417	substring_1
10024	HIE_SL+_TRINITY_DN52063_c3_g1_i1	+	fine	7080	7132.0	52.0	100.0	+	.	HIE_OG0030417	substring_1
10025	HIE_SL+_TRINITY_DN52117_c1_g2_i1	+	fine	201	374.0	173.0	97.7	+	.	HIE_OG0031373	substring_1
10026	HIE_SL+_TRINITY_DN52117_c1_g2_i1	+	intron	375	684.0	310.0	0.0	+	.	HIE_OG0031373	substring_1
10027	HIE_SL+_TRINITY_DN52117_c1_g2_i1	+	fine	685	803.0	118.0	100.0	+	.	HIE_OG0031373	substring_1
10028	HIE_SL+_TRINITY_DN52117_c1_g2_i1	+	intron	804	912.0	109.0	0.0	+	.	HIE_OG0031373	substring_1
