seqid	source	exon_type	start	end	length	homology	strand	phase	attributes	substring
HIE_SL+_TRINITY_DN36998_c0_g1_i2	+	fine	624	723	99	97.0	+	.	HIE_OG0030844	substring_1
HIE_SL+_TRINITY_DN36998_c0_g1_i2	+	intron	724	1136	412	0	+	.	HIE_OG0030844	substring_1
HIE_SL+_TRINITY_DN36998_c0_g1_i2	+	fine	1137	1274	137	95.65	+	.	HIE_OG0030844	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	200	250	50	100.0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	251	655	404	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	656	725	69	100.0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	726	1945	1219	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	1946	2041	95	100.0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	2042	2578	536	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	2579	2663	84	100.0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	2664	3685	1021	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	3686	3746	60	98.36	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	3747	4152	405	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	4153	4191	38	100.0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	4192	5388	1196	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	5389	5445	56	100.0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	intron	5446	6025	579	0	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN53351_c3_g1_i1	+	fine	6026	6334	308	96.76	+	.	HIE_OG0030848	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	200	481	281	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	482	1012	530	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	1013	1145	132	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	1146	2186	1040	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	2187	2277	90	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	2278	6096	3818	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	6097	6158	61	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	6159	6786	627	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	6787	6945	158	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	6946	7071	125	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	7072	7102	30	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	7103	7545	442	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	7546	7706	160	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	7707	9634	1927	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	9635	9736	101	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	9737	10374	637	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	10375	10513	138	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	10514	12309	1795	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	12310	12417	107	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	intron	12418	12835	417	0	+	.	HIE_OG0030852	substring_1
HIE_SL+_TRINITY_DN39773_c5_g2_i5	+	fine	12836	13209	373	100.0	+	.	HIE_OG0030852	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	195	340	145	99.32	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	341	1476	1135	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	1477	1554	77	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	1555	2793	1238	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	2794	2931	137	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	2932	3411	479	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	3412	3548	136	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	3549	3953	404	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	3954	4104	150	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	4105	4701	596	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	4702	4798	96	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	4799	4974	175	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	4975	5219	244	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	intron	5220	5222	2	0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN43063_c3_g1_i1	-	fine	5223	5301	78	100.0	-	.	HIE_OG0030860	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	fine	200	351	151	99.34	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	intron	352	1040	688	0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	fine	1041	1197	156	100.0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	intron	1198	1869	671	0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	fine	1870	1908	38	97.44	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	intron	1909	4112	2203	0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	fine	4113	4186	73	100.0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	intron	4187	4441	254	0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	fine	4442	4492	50	100.0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	intron	4493	4794	301	0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN46145_c11_g3_i1	-	fine	4795	5004	209	100.0	-	.	HIE_OG0030863	substring_1
HIE_SL-_TRINITY_DN40713_c9_g1_i3	-	fine	2272	2323	51	100.0	-	.	HIE_OG0030868	substring_1
HIE_SL-_TRINITY_DN40713_c9_g1_i3	-	intron	2324	2592	268	0	-	.	HIE_OG0030868	substring_1
HIE_SL-_TRINITY_DN40713_c9_g1_i3	-	fine	2593	2755	162	100.0	-	.	HIE_OG0030868	substring_1
HIE_SL-_TRINITY_DN40713_c9_g1_i3	-	intron	2756	3008	252	0	-	.	HIE_OG0030868	substring_1
HIE_SL-_TRINITY_DN40713_c9_g1_i3	-	fine	3009	3161	152	100.0	-	.	HIE_OG0030868	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	fine	2374	2420	46	100.0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	intron	2421	2723	302	0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	fine	2724	2817	93	100.0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	intron	2818	3189	371	0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	fine	3190	3301	111	100.0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	intron	3302	6368	3066	0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN36181_c0_g1_i1	+	fine	6369	6572	203	100.0	+	.	HIE_OG0030871	substring_1
HIE_SL+_TRINITY_DN44013_c1_g1_i1	+	fine	106	156	50	98.04	+	.	HIE_OG0030874	substring_1
HIE_SL+_TRINITY_DN44013_c1_g1_i1	+	intron	157	202	45	0	+	.	HIE_OG0030874	substring_1
HIE_SL+_TRINITY_DN44013_c1_g1_i1	+	fine	203	402	199	95.0	+	.	HIE_OG0030874	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	fine	200	275	75	100.0	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	intron	276	677	401	0	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	fine	678	867	189	97.89	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	intron	868	1506	638	0	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	fine	1507	1597	90	98.9	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	intron	1598	2290	692	0	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	fine	2291	2329	38	97.44	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	intron	2330	2531	201	0	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN47654_c0_g2_i2	+	fine	2532	2688	156	98.09	+	.	HIE_OG0030875	substring_1
HIE_SL+_TRINITY_DN43942_c5_g1_i1	+	fine	2440	2612	172	99.42	+	.	HIE_OG0030876	substring_1
HIE_SL+_TRINITY_DN43942_c5_g1_i1	+	intron	2613	4562	1949	0	+	.	HIE_OG0030876	substring_1
HIE_SL+_TRINITY_DN43942_c5_g1_i1	+	fine	4563	4945	382	99.74	+	.	HIE_OG0030876	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	fine	200	318	118	100.0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	intron	319	781	462	0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	fine	782	827	45	100.0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	intron	828	1427	599	0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	fine	1428	1482	54	100.0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	intron	1483	1705	222	0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	fine	1706	1833	127	99.22	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	intron	1834	2526	692	0	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN38660_c2_g2_i2	-	fine	2527	2910	383	98.7	-	.	HIE_OG0030879	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	fine	492	850	358	99.44	-	.	HIE_OG0030880	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	intron	851	1273	422	0	-	.	HIE_OG0030880	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	fine	1274	1403	129	100.0	-	.	HIE_OG0030880	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	intron	1404	2232	828	0	-	.	HIE_OG0030880	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	fine	2233	2347	114	99.13	-	.	HIE_OG0030880	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	intron	2348	3073	725	0	-	.	HIE_OG0030880	substring_1
HIE_SL-_TRINITY_DN40199_c2_g1_i3	-	fine	3074	3290	216	100.0	-	.	HIE_OG0030880	substring_1
HIE_SL+_TRINITY_DN41134_c7_g1_i1	+	fine	200	311	111	100.0	+	.	HIE_OG0030882	substring_1
HIE_SL+_TRINITY_DN41134_c7_g1_i1	+	intron	312	1083	771	0	+	.	HIE_OG0030882	substring_1
HIE_SL+_TRINITY_DN41134_c7_g1_i1	+	fine	1084	1179	95	100.0	+	.	HIE_OG0030882	substring_1
HIE_SL+_TRINITY_DN41134_c7_g1_i1	+	intron	1180	2492	1312	0	+	.	HIE_OG0030882	substring_1
HIE_SL+_TRINITY_DN41134_c7_g1_i1	+	fine	2493	2637	144	95.17	+	.	HIE_OG0030882	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	fine	200	332	132	100.0	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	intron	333	1189	856	0	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	fine	1190	1293	103	100.0	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	intron	1294	3185	1891	0	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	fine	3186	3347	161	99.38	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	intron	3348	5334	1986	0	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN40552_c2_g1_i4	+	fine	5335	5423	88	98.88	+	.	HIE_OG0030890	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	fine	200	346	146	100.0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	intron	347	1225	878	0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	fine	1226	1324	98	100.0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	intron	1325	1548	223	0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	fine	1549	1614	65	100.0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	intron	1615	1928	313	0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	fine	1929	1974	45	100.0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	intron	1975	2506	531	0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	fine	2507	2630	123	100.0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	intron	2631	2766	135	0	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN41314_c0_g1_i1	+	fine	2767	2864	97	98.98	+	.	HIE_OG0030897	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	1086	1235	149	99.33	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	1236	1650	414	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	1651	1700	49	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	1701	1853	152	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	1854	1888	34	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	1889	3173	1284	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	3174	3240	66	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	3241	6229	2988	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	6230	6326	96	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	6327	7341	1014	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	7342	7402	60	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	7403	8271	868	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	8272	8381	109	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	8382	8720	338	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	8721	8781	60	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	intron	8782	9106	324	0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN36797_c0_g3_i1	+	fine	9107	9390	283	100.0	+	.	HIE_OG0030911	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	fine	869	902	33	97.06	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	intron	903	1708	805	0	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	fine	1709	1776	67	100.0	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	intron	1777	2136	359	0	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	fine	2137	2239	102	100.0	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	intron	2240	2705	465	0	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN43060_c9_g1_i1	+	fine	2706	3047	341	99.71	+	.	HIE_OG0030915	substring_1
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	193	278	85	95.35	+	.	HIE_OG0030918	substring_1
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	intron	279	402	123	0	+	.	HIE_OG0030918	substring_1
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	intron	279	402	123	0	+	.	HIE_OG0030918	substring_2
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	403	472	69	100.0	+	.	HIE_OG0030918	substring_1
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	4880	5081	201	100.0	+	.	HIE_OG0030918	substring_2
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	6745	6870	125	99.21	+	.	HIE_OG0030918	substring_2
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	7936	8132	196	100.0	+	.	HIE_OG0030918	substring_2
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	9223	9304	81	100.0	+	.	HIE_OG0030918	substring_2
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	9736	9883	147	99.32	+	.	HIE_OG0030918	substring_2
HIE_SL+_TRINITY_DN39735_c0_g2_i1	+	fine	10327	10534	207	100.0	+	.	HIE_OG0030918	substring_2
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	2762	2839	77	96.15	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	2840	5033	2193	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	5034	5096	62	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	5097	5597	500	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	5598	5678	80	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	5679	6789	1110	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	6790	6896	106	99.07	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	6897	7423	526	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	7424	7523	99	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	7524	8480	956	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	8481	8562	81	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	8563	9868	1305	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	9869	9963	94	97.89	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	9964	10524	560	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	10525	10612	87	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	10613	11670	1057	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	11671	11757	86	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	11758	12369	611	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	12370	12432	62	98.41	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	12433	13641	1208	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	13642	13686	44	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	13687	13795	108	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	13796	13900	104	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	13901	14975	1074	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	14976	15107	131	99.24	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	15108	16664	1556	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	16665	16752	87	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	16753	17483	730	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	17484	17623	139	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	17624	19825	2201	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	19826	19896	70	100.0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	19897	20253	356	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	20254	20395	141	97.89	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	intron	20396	20571	175	0	-	.	HIE_OG0030925	substring_1
HIE_SL-_TRINITY_DN49734_c2_g1_i3	-	fine	20572	20869	297	98.32	-	.	HIE_OG0030925	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	2440	2494	54	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	2495	3267	772	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	3268	3350	82	98.8	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	3351	4861	1510	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	4862	4898	36	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	4899	5604	705	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	5605	5731	126	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	5732	7451	1719	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	7452	7500	48	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	7501	7621	120	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	7622	7703	81	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	7704	7856	152	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	7857	7902	45	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	7903	8550	647	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	8551	9062	511	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	intron	9063	17637	8574	0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN37682_c0_g3_i3	+	fine	17638	17734	96	100.0	+	.	HIE_OG0030927	substring_1
HIE_SL+_TRINITY_DN49212_c8_g2_i6	+	fine	7127	7283	156	99.36	+	.	HIE_OG0030933	substring_1
HIE_SL+_TRINITY_DN49212_c8_g2_i6	+	intron	7284	9627	2343	0	+	.	HIE_OG0030933	substring_1
HIE_SL+_TRINITY_DN49212_c8_g2_i6	+	intron	7284	9627	2343	0	+	.	HIE_OG0030933	substring_2
HIE_SL+_TRINITY_DN49212_c8_g2_i6	+	fine	9628	9708	80	100.0	+	.	HIE_OG0030933	substring_1
